Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Visibility_MeanRatio,Item_Type_Combined,Outlet
0,FDU07,152.8366,1662.5026,0.059968347,11.1,OUT045,1,2,1,0.924160348721,1,7
0,DRD13,65.4168,1661.8368,0.049038621,15.0,OUT013,2,0,1,0.998238354414,0,1
0,DRK49,39.3138,527.9794,0.036147029,14.15,OUT017,1,2,1,1.03876776648,0,2
2,FDL12,59.522,299.61,0.212963193,15.85,OUT019,0,2,0,1.53153719589,1,4
2,FDZ08,80.6592,1651.184,0.110614538,12.5,OUT017,1,2,1,1.13031100735,1,2
0,FDA10,122.7072,1470.0864,0.142393712,20.35,OUT018,2,1,2,1.0358299132,1,3
0,FDS20,181.5292,1277.0044,0.053976156,8.85,OUT045,1,2,1,1.00109588904,1,7
2,FDA07,122.4072,857.5504,0.03107068,7.55,OUT018,2,1,2,0.878292064554,1,3
0,FDR08,109.1886,1890.2062,0.03761584,18.7,OUT035,1,2,1,1.03085394243,1,6
0,FDM44,105.099,103.199,0.054363971,12.5,OUT019,0,2,0,1.53153720881,1,4
0,FDI22,210.2612,418.1224,0.161039887,12.6,OUT010,2,2,0,1.46411666774,1,0
1,NCM07,85.5908,1006.6896,0.040023967,9.395,OUT049,0,1,1,0.923723829611,2,9
2,FDN46,103.1332,3281.0624,0.139418116333,7.21,OUT017,1,2,1,1.0,1,2
1,NCW53,194.0162,2886.243,0.030619301,18.35,OUT018,2,1,2,0.926046925527,2,3
2,FDZ51,93.3094,3046.7008,0.054637635,11.3,OUT049,0,1,1,1.04339270481,1,9
0,FDT04,40.8822,628.5152,0.0937069738,17.25,OUT018,2,1,2,1.0,1,3
0,FDZ48,113.5544,223.7088,0.132995494,17.75,OUT019,0,2,0,1.67831662511,1,4
2,FDA08,164.7526,1315.6208,0.050085152,11.85,OUT046,0,2,1,1.02757216468,1,8
0,DRN37,168.0158,1336.9264,0.096689673,9.6,OUT018,2,1,2,1.06415551252,0,3
0,FDD35,119.144,2157.192,0.026010729,12.15,OUT017,1,2,1,1.14806890297,1,2
0,FDZ48,112.4544,2460.7968,0.075959623,17.75,OUT046,0,2,1,0.958561033038,1,8
1,NCN54,76.2328,463.3968,0.021413346,20.35,OUT018,2,1,2,0.926046926977,2,3
0,FDU32,120.5414,1583.9382,0.0227454368,8.785,OUT013,2,0,1,1.0,1,1
0,FDK41,87.2224,3494.1184,0.126924095,14.3,OUT027,2,1,3,0.870492876547,1,5
2,FDR44,131.2968,913.4776,0.103340142,6.11,OUT018,2,1,2,1.12853197589,1,3
1,NCK29,125.173,3572.017,0.0966671574,5.615,OUT027,2,1,3,1.0,2,5
2,FDT09,129.9284,2241.0828,0.012288171,15.15,OUT045,1,2,1,0.960445837631,1,7
2,FDR11,159.4578,3048.6982,0.142827296,10.5,OUT045,1,2,1,0.931517925577,1,7
0,FDD57,93.6094,3713.1666,0.022291121,18.1,OUT027,2,1,3,0.925130808975,1,5
2,FDT10,60.9562,355.5372,0.061992874,16.7,OUT013,2,0,1,0.928858988067,1,1
2,FDR51,148.9708,2257.062,0.17417636,9.035,OUT018,2,1,2,1.17010740835,1,3
1,NCK17,38.448,1198.44,0.037953762,11.0,OUT049,0,1,1,1.03453104699,2,9
0,FDY07,46.3402,275.6412,0.122289654,11.8,OUT017,1,2,1,3.01009391456,1,2
2,FDT14,121.844,2277.036,0.128247408,10.695,OUT018,2,1,2,0.878292065016,1,3
2,FDJ21,146.2102,4228.4958,0.038341654,16.7,OUT027,2,1,3,0.994231714622,1,5
1,NCR42,33.79,199.74,0.038699553,9.105,OUT017,1,2,1,0.964000526435,2,2
0,DRG37,156.7972,3739.1328,0.01940856,16.2,OUT049,0,1,1,0.959623265782,0,9
0,FDI24,175.037,352.874,0.137870237,10.3,OUT019,0,2,0,1.61481058653,1,4
0,FDJ22,193.2504,2684.5056,0.052800258,18.75,OUT035,1,2,1,0.922115517562,1,6
0,FDT28,149.4708,1354.2372,0.06355415,13.3,OUT035,1,2,1,0.92211551752,1,6
0,FDH38,115.8808,1757.712,0.01043823,6.425,OUT046,0,2,1,0.922289898499,1,8
0,FDT43,53.2324,727.0536,0.020589623,16.35,OUT045,1,2,1,0.876502790806,1,7
2,FDX04,48.8376,527.3136,0.041806702,19.6,OUT017,1,2,1,0.927506751331,1,2
0,FDV46,139.818,838.908,0.012679191,18.2,OUT017,1,2,1,1.03364616078,1,2
0,FDP10,104.9622,1164.4842,0.128289285,19.0,OUT049,0,1,1,0.876088763347,1,9
1,NCA53,47.6034,1312.2918,0.009878459,11.395,OUT046,0,2,1,1.02749676023,2,8
2,FDL52,37.1506,834.9132,0.046090204,6.635,OUT046,0,2,1,0.958501942919,1,8
2,FDQ32,121.9388,3962.8416,0.046680961,17.85,OUT049,0,1,1,0.92372383458,1,9
0,FDT37,256.3014,4845.0266,0.03546967,14.15,OUT017,1,2,1,1.06643388066,1,2
1,NCO43,100.5016,1416.8224,0.047290068,5.5,OUT018,2,1,2,1.041184165,2,3
2,FDI53,163.0236,1127.8652,0.13842353,8.895,OUT017,1,2,1,1.03876776187,1,2
2,FDO19,50.1034,97.2068,0.027779381,17.7,OUT010,2,2,0,1.73638443244,1,0
2,FDG12,121.3098,120.5098,0.00492411533333,6.635,OUT019,0,2,0,1.0,1,4
0,FDG53,140.618,2376.906,0.046043736,10.0,OUT018,2,1,2,0.933419540519,1,3
0,FDK36,47.6034,1458.102,0.007215314,7.09,OUT046,0,2,1,1.03720444653,1,8
2,FDR55,189.5872,3403.5696,0.132083542,12.15,OUT046,0,2,1,0.999069751865,1,8
2,FDV16,34.5558,441.4254,0.083399788,7.75,OUT017,1,2,1,1.03364618318,1,2
2,FDS31,178.4318,2526.0452,0.043978369,13.1,OUT027,2,1,3,1.27841170366,1,5
1,NCK06,122.2756,2059.9852,0.008639333,5.03,OUT013,2,0,1,0.928858973509,2,1
2,FDN03,249.6408,1001.3632,0.015089965,9.8,OUT046,0,2,1,0.874728785624,1,8
1,NCT30,47.1718,141.8154,0.140582485,9.1,OUT019,0,2,0,1.53153719682,2,4
0,FDC50,93.3094,285.6282,0.228469522,15.85,OUT010,2,2,0,1.60443464895,1,0
2,FDE11,183.5924,7033.5112,0.127426628,17.7,OUT035,1,2,1,1.0,1,6
0,FDM03,106.0938,2679.845,0.123007534,12.65,OUT035,1,2,1,1.33035586922,1,6
1,NCP05,150.3024,2580.6408,0.0187569537778,19.6,OUT018,2,1,2,1.0,2,3
0,FDJ41,261.2594,2878.2534,0.02288328,6.85,OUT046,0,2,1,0.87472877786,1,8
0,FDR47,196.7794,6242.5408,0.087045086,17.85,OUT027,2,1,3,1.0198041016,1,5
0,FDK36,50.4034,340.2238,0.007256127,7.09,OUT017,1,2,1,1.04307133259,1,2
0,FDQ23,103.3332,2050.664,0.024664556,6.55,OUT017,1,2,1,0.927506758165,1,2
1,NCK42,215.9192,7334.4528,0.013056494,7.475,OUT027,2,1,3,0.994231726669,2,5
1,NCO06,35.9558,67.9116,0.180820798,19.25,OUT010,2,2,0,1.55601439208,2,0
0,FDV24,149.905,2546.685,0.103693024,5.635,OUT018,2,1,2,1.17666736993,1,3
0,FDK40,262.091,4207.856,0.021849398,7.035,OUT046,0,2,1,1.28419503148,1,8
2,FDT23,77.5986,1947.465,0.074731477,7.72,OUT046,0,2,1,0.929632598495,1,8
0,FDB50,77.9986,1168.479,0.154244343,13.0,OUT018,2,1,2,0.926046936375,1,3
1,NCF43,142.147,1717.764,0.044353331,8.51,OUT049,0,1,1,1.0,2,9
2,FDU26,119.0782,1549.3166,0.042412572,16.7,OUT027,2,1,3,0.870492881315,1,5
2,FDC10,121.6098,1566.6274,0.072990979,9.8,OUT049,0,1,1,0.876088766346,1,9
0,FDK51,266.1884,3179.8608,0.005243282,19.85,OUT049,0,1,1,1.03857221003,1,9
0,FDV09,146.6734,296.9468,0.034427577,12.1,OUT010,2,2,0,1.46411667607,1,0
0,DRL37,43.677,562.601,0.053455158,15.5,OUT049,0,1,1,1.03900659312,0,9
2,FDQ45,182.3608,1102.5648,0.0095592895,9.5,OUT010,2,2,0,1.0,1,0
2,FDO45,88.5856,1845.5976,0.037768989,13.15,OUT027,2,1,3,0.925130826521,1,5
0,FDP27,190.853,2466.789,0.119428052,8.155,OUT035,1,2,1,0.874563387812,1,6
1,NCE07,143.1154,1843.6002,0.013183517,8.18,OUT018,2,1,2,0.962670387181,2,3
0,FDL26,155.2972,5141.3076,0.072838381,18.0,OUT027,2,1,3,1.03167497003,1,5
2,FDL09,169.2816,1174.4712,0.128235131,19.6,OUT049,0,1,1,0.876088759928,1,9
1,NCA17,148.8392,2684.5056,0.038764096,20.6,OUT046,0,2,1,1.0,2,8
1,NCL29,156.4604,2535.3664,0.114583922,9.695,OUT017,1,2,1,0.927174521164,2,2
0,FDS20,183.9292,2918.8672,0.054171606,8.85,OUT017,1,2,1,1.00472090064,1,2
1,NCD19,53.2614,552.614,0.00977982855556,8.93,OUT049,0,1,1,1.0,2,9
0,FDF05,261.291,3418.883,0.026912667,17.5,OUT049,0,1,1,0.923723822987,1,9
0,FDI44,78.4328,1467.4232,0.100799828,16.1,OUT017,1,2,1,1.00472089426,1,2
1,NCY29,54.693,679.116,0.077390746,13.65,OUT045,1,2,1,0.876502766156,2,7
2,FDC60,87.0514,88.5514,0.191603334,5.425,OUT010,2,2,0,1.4641166677,1,0
0,DRL49,140.5812,427.4436,0.056543464,13.15,OUT045,1,2,1,0.876502769905,0,7
2,FDT39,152.8366,3778.415,0.009923732,6.26,OUT017,1,2,1,0.879676622708,1,2
2,FDE50,186.4556,5069.4012,0.016238512,19.7,OUT045,1,2,1,0.924160357274,1,7
2,FDK25,169.3474,3874.2902,0.156072361,11.6,OUT027,2,1,3,0.917823685803,1,5
0,DRK13,199.7084,3571.3512,0.115636723,11.8,OUT018,2,1,2,0.878292065378,0,3
0,DRD24,141.0154,1701.7848,0.030920531,13.85,OUT018,2,1,2,0.878292070529,0,3
0,FDX60,80.996,1757.712,0.080594133,14.35,OUT046,0,2,1,0.999069751554,1,8
0,FDT40,128.3678,127.1678,0.167725251,5.985,OUT019,0,2,0,1.79914621964,1,4
2,FDJ20,122.4388,1238.388,0.100378096,20.7,OUT045,1,2,1,0.876502763918,1,7
2,FDI58,91.712,2050.664,0.070847865,7.64,OUT045,1,2,1,1.00109589038,1,7
2,FDX04,47.3376,1150.5024,0.04163619,19.6,OUT049,0,1,1,0.923723840371,1,9
0,FDK55,87.2172,802.9548,0.025756826,18.5,OUT035,1,2,1,0.922115513146,1,6
1,NCH06,247.946,3202.498,0.076987408,12.3,OUT017,1,2,1,0.934890988197,2,2
1,NCG54,170.8106,4619.9862,0.079968115,12.1,OUT045,1,2,1,1.00109588439,2,7
2,FDN46,102.6332,2153.1972,0.14460413,7.21,OUT035,1,2,1,1.03719755942,1,6
2,FDS46,118.2782,715.0692,0.047524635,17.6,OUT017,1,2,1,0.927506759608,1,2
2,FDM24,152.8366,1964.7758,0.079776075,6.135,OUT017,1,2,1,1.04282550189,1,2
1,NCC07,104.5964,1262.3568,0.023988387,19.6,OUT049,0,1,1,0.87608878059,2,9
0,DRG51,164.9526,2302.3364,0.011563024,12.1,OUT045,1,2,1,0.931517907011,0,7
1,NCS53,158.3604,1109.2228,0.089703476,14.5,OUT013,2,0,1,0.921522407705,2,1
2,FDC33,196.4768,2561.9984,0.06893834,8.96,OUT046,0,2,1,1.12395347247,1,8
0,FDD14,183.5266,4426.2384,0.169667145,20.7,OUT013,2,0,1,0.87400086574,1,1
0,FDJ52,159.8578,2246.4092,0.017814518,7.145,OUT049,0,1,1,1.00062304723,1,9
2,FDV33,258.3304,4133.2864,0.027399064,9.6,OUT045,1,2,1,1.00109589034,1,7
2,FDY33,157.4262,3978.155,0.097398254,14.5,OUT045,1,2,1,1.02965610509,1,7
2,FDE28,229.4668,460.7336,0.232072674,9.5,OUT019,0,2,0,1.85642889156,1,4
0,FDA57,41.048,918.804,0.039723999,18.85,OUT045,1,2,1,1.00109589056,1,7
0,DRC27,243.6802,1965.4416,0.05843112,13.8,OUT017,1,2,1,0.879676617261,0,2
2,FDA27,256.3672,1022.6688,0.030990354,20.35,OUT045,1,2,1,1.03015748162,1,7
0,FDO57,159.3578,4492.8184,0.108689606,20.75,OUT035,1,2,1,0.874563390809,1,6
0,FDZ44,115.8808,1523.3504,0.038721734,8.185,OUT035,1,2,1,0.874563388078,1,6
0,FDA58,233.6932,1414.1592,0.103664897,9.395,OUT013,2,0,1,1.14135573532,1,1
0,DRB01,187.753,1518.024,0.082367244,7.39,OUT049,0,1,1,1.03299910163,0,9
0,FDX45,156.963,2816.334,0.105282932,16.75,OUT018,2,1,2,1.03178033397,1,3
2,FDY12,50.0008,506.008,0.141406394,9.8,OUT017,1,2,1,1.04248195811,1,2
1,NCZ29,127.7362,1761.7068,0.071516201,15.0,OUT045,1,2,1,0.931517925137,2,7
0,FDF09,37.4848,186.424,0.012198395,6.215,OUT018,2,1,2,0.933419562154,1,3
0,FDR48,150.5024,3187.8504,0.132248069,11.65,OUT017,1,2,1,1.06664386384,1,2
1,NCH29,95.8726,2153.1972,0.034445116,5.51,OUT013,2,0,1,1.02721698163,2,1
2,FDN08,117.5466,824.9262,0.088543868,7.72,OUT045,1,2,1,1.039307967,1,7
1,NCN30,97.441,772.328,0.016979063,16.35,OUT013,2,0,1,0.928858993132,2,1
0,FDS12,125.4362,755.0172,0.304859104,9.1,OUT019,0,2,0,1.53153720068,1,4
2,FDN58,230.9984,4633.968,0.056825065,13.8,OUT013,2,0,1,0.998238357251,1,1
0,FDF50,197.6768,2956.152,0.1175683,4.905,OUT045,1,2,1,1.33472618041,1,7
1,NCR54,198.211,1964.11,0.090562192,16.35,OUT046,0,2,1,1.02757216476,2,8
0,FDQ21,120.8756,3150.5656,0.019423232,21.25,OUT046,0,2,1,1.02702648302,1,8
0,FDA13,39.9506,645.1602,0.078489577,15.85,OUT013,2,0,1,0.874000865282,1,1
2,FDY47,128.931,1428.141,0.054706408,8.6,OUT018,2,1,2,0.962626717844,1,3
1,NCF31,150.2024,1821.6288,0.051804278,9.13,OUT013,2,0,1,0.921522399108,2,1
0,FDL44,162.7894,5500.8396,0.012215675,18.25,OUT027,2,1,3,0.917823653856,1,5
2,FDT51,110.6544,223.7088,0.019117392,11.65,OUT019,0,2,0,1.53153717836,1,4
1,NCF31,153.1024,303.6048,0.090778148,9.13,OUT019,0,2,0,1.61481059019,2,4
1,NCK31,50.6666,666.4658,0.027047774,10.895,OUT046,0,2,1,0.874728787504,2,8
0,DRM47,191.0846,1337.5922,0.043874493,9.3,OUT045,1,2,1,0.931517931052,0,7
0,FDL40,97.741,1158.492,0.011603492,17.7,OUT013,2,0,1,1.15170049363,1,1
0,FDT34,107.1964,420.7856,0.291826616,9.3,OUT010,2,2,0,1.60433574997,1,0
2,FDP40,112.7544,1789.6704,0.034350673,4.555,OUT035,1,2,1,0.922115534682,1,6
1,NCJ31,241.8196,1687.1372,0.183686937,19.2,OUT017,1,2,1,0.934890986204,2,2
2,FDT50,97.8752,2109.2544,0.107714834,6.75,OUT027,2,1,3,0.954078633453,1,5
2,FDG21,150.405,3894.93,0.146299902,17.35,OUT046,0,2,1,1.03217343821,1,8
0,FDM03,108.2938,535.969,0.123531974,12.65,OUT018,2,1,2,1.33602781312,1,3
2,FDO11,247.4092,6972.2576,0.030311951,8.0,OUT049,0,1,1,0.876088774076,1,9
0,FDX26,181.4292,2918.8672,0.087986599,17.7,OUT045,1,2,1,0.960445815945,1,7
2,FDF39,261.591,2366.919,0.019590769,14.85,OUT018,2,1,2,1.04112739982,1,3
1,NCR53,226.5404,225.0404,0.242768664,12.15,OUT010,2,2,0,1.60509049042,2,0
2,FDL57,257.9304,6458.26,0.067064128,15.1,OUT035,1,2,1,0.922115523082,1,6
0,FDO44,110.0228,3205.1612,0.087630566,12.6,OUT045,1,2,1,1.14462296069,1,7
1,NCY41,34.3532,1042.6428,0.075721301,16.75,OUT035,1,2,1,0.874563395702,2,6
0,FDL08,246.7144,5145.3024,0.049719026,10.8,OUT046,0,2,1,1.14189564028,1,8
1,NCV30,64.851,948.765,0.065932087,20.2,OUT046,0,2,1,0.921438592637,2,8
0,FDL45,126.2704,4255.7936,0.037505332,15.6,OUT027,2,1,3,0.870492874459,1,5
0,FDK09,227.2352,4122.6336,0.092282353,15.2,OUT017,1,2,1,0.879676613118,1,2
0,FDQ58,153.434,459.402,0.01532563,7.315,OUT049,0,1,1,1.28630967483,1,9
2,FDA28,127.0362,1384.1982,0.047996608,16.1,OUT018,2,1,2,0.962406474324,1,3
2,FDA02,143.1786,288.9572,0.052040539,14.0,OUT019,0,2,0,1.53153719529,1,4
1,NCC54,240.4196,4579.3724,0.097629611,17.75,OUT013,2,0,1,0.874000859976,2,1
2,FDA55,225.4088,2460.7968,0.057221177,17.2,OUT018,2,1,2,0.926046939328,1,3
1,NCJ43,173.1396,348.8792,0.045308629,6.635,OUT010,2,2,0,1.7360676705,2,0
1,NCB19,86.3882,85.8882,0.158096128,6.525,OUT019,0,2,0,1.61481058421,2,4
0,FDA19,128.2994,3983.4814,0.055127499,7.52,OUT046,0,2,1,1.0369600298,1,8
0,FDD35,119.844,599.22,0.025842905,12.15,OUT013,2,0,1,1.14066143986,1,1
2,FDK08,100.1016,1113.2176,0.122802943,9.195,OUT018,2,1,2,0.963005401393,1,3
0,FDN27,116.9808,3866.9664,0.039370913,20.85,OUT027,2,1,3,1.15587702144,1,5
1,NCC19,192.982,4633.968,0.096411426,6.57,OUT027,2,1,3,0.99423171092,2,5
0,FDL16,47.306,1071.938,0.16871476,12.85,OUT049,0,1,1,0.876088762072,1,9
1,NCL54,176.9054,4202.5296,0.082353076,12.6,OUT027,2,1,3,1.32613058227,2,5
0,FDR33,108.057,2087.283,0.026830586,7.31,OUT049,0,1,1,0.876088749555,1,9
2,FDD52,108.557,1208.427,0.183260221,18.25,OUT035,1,2,1,0.998880838247,1,6
2,FDV33,259.2304,4649.9472,0.027386122,9.6,OUT049,0,1,1,1.00062302079,1,9
2,FDF21,191.153,1707.777,0.0554758454,10.3,OUT035,1,2,1,1.0,1,6
0,FDM56,109.1912,545.956,0.0731960783,16.7,OUT018,2,1,2,1.0,1,3
2,FDB12,103.2648,2388.8904,0.105287746,11.15,OUT035,1,2,1,0.998880832717,1,6
2,FDI48,51.2666,410.1328,0.0542233442222,11.85,OUT035,1,2,1,1.0,1,6
0,FDH09,51.8982,473.3838,0.05616476,12.6,OUT049,0,1,1,1.00062304484,1,9
2,FDQ36,38.3848,932.12,0.125781715667,7.855,OUT046,0,2,1,1.0,1,8
2,FDY16,184.8266,3872.9586,0.092150005,18.35,OUT013,2,0,1,1.16015795544,1,1
1,NCM43,164.321,5546.114,0.01938106,14.5,OUT027,2,1,3,0.870492864339,2,5
0,FDF59,124.902,1771.028,0.071534226,12.5,OUT018,2,1,2,0.963005395102,1,3
1,NCR38,253.4724,755.0172,0.113497001,17.25,OUT035,1,2,1,0.922115521675,2,6
0,FDY13,78.067,2220.443,0.030121709,12.1,OUT035,1,2,1,0.922115514341,1,6
2,FDC40,76.1986,1090.5804,0.065051586,16.0,OUT035,1,2,1,0.998880833522,1,6
2,FDT11,189.4556,1877.556,0.029538509,5.94,OUT017,1,2,1,0.879676610982,1,2
0,FDT59,230.2668,2994.7684,0.015976249,13.65,OUT018,2,1,2,0.962626726378,1,3
1,NCU54,208.427,5452.902,0.098622378,8.88,OUT046,0,2,1,0.929632604863,2,8
2,FDG34,106.7254,542.627,0.062885197,11.5,OUT010,2,2,0,1.73525304815,1,0
2,FDQ36,39.2848,857.5504,0.162461219,7.855,OUT017,1,2,1,1.29161236304,1,2
2,DRZ11,122.0388,1238.388,0.112840108,8.85,OUT049,0,1,1,1.00062303777,0,9
0,DRH23,55.7614,110.5228,0.298205272,14.65,OUT019,0,2,0,1.67859721492,0,4
2,FDT55,157.0946,5522.811,0.043902087,13.6,OUT017,1,2,1,1.0335903268,1,2
1,NCV53,241.288,5512.824,0.018797945,8.27,OUT013,2,0,1,1.03527756155,2,1
0,FDQ33,151.6708,4815.0656,0.0880259211111,13.35,OUT027,2,1,3,1.0,1,5
1,NCJ54,230.8642,4414.9198,0.060017128,9.895,OUT013,2,0,1,1.03634134223,2,1
2,FDY16,186.2266,1106.5596,0.16147714,18.35,OUT019,0,2,0,2.03297860475,1,4
1,NCN07,129.9284,1054.6272,0.033944698,18.5,OUT046,0,2,1,0.874728795584,2,8
2,FDO01,129.7994,1284.994,0.020803054,21.1,OUT018,2,1,2,0.878292058857,1,3
0,FDP32,126.8678,1780.3492,0.08816538,6.65,OUT017,1,2,1,1.04248195951,1,2
1,NCN07,130.9284,1977.426,0.034082974,18.5,OUT018,2,1,2,0.878292061898,2,3
0,DRN47,180.766,3056.022,0.016745264,12.1,OUT027,2,1,3,0.954121942087,0,5
1,NCM18,61.1194,2352.9372,0.083009876,13.0,OUT045,1,2,1,0.876502767613,2,7
2,FDD40,193.6162,5195.2374,0.014721719,20.25,OUT027,2,1,3,0.925130807843,1,5
0,FDW47,122.8414,731.0484,0.046375227,15.0,OUT046,0,2,1,0.874728796262,1,8
0,FDI45,175.6054,1050.6324,0.037639672,13.1,OUT049,0,1,1,0.923723827368,1,9
0,FDJ46,174.0054,2101.2648,0.04500603,11.1,OUT018,2,1,2,1.14662469793,1,3
2,FDD38,100.2674,203.7348,0.013711274,16.75,OUT010,2,2,0,1.6037192443,1,0
0,FDS37,117.2492,2432.8332,0.032009653,7.655,OUT045,1,2,1,0.931517920201,1,7
2,FDY60,145.2128,3739.1328,0.026424424,10.5,OUT045,1,2,1,1.17429914132,1,7
2,FDP13,41.948,199.74,0.134870732,8.1,OUT018,2,1,2,0.866165826833,1,3
0,FDM28,181.366,1977.426,0.045295529,15.7,OUT045,1,2,1,0.876502765744,1,7
2,FDY33,159.7262,5728.5432,0.097750937,14.5,OUT017,1,2,1,1.03338453131,1,2
1,NCM54,125.5678,1398.8458,0.05089667,17.7,OUT013,2,0,1,0.957780692373,2,1
0,FDK04,58.5588,801.6232,0.052312034,7.36,OUT046,0,2,1,1.03661841469,1,8
1,NCI42,207.1954,1667.1632,0.010363586,18.75,OUT035,1,2,1,0.922115561703,2,6
2,FDF45,59.9904,644.4944,0.012254429,18.2,OUT018,2,1,2,1.00313953099,1,3
2,FDN56,144.8786,3323.0078,0.107223632,5.46,OUT049,0,1,1,0.87608876447,1,9
2,FDR56,196.5768,3350.3056,0.101335811,15.5,OUT017,1,2,1,0.934890980462,1,2
0,FDX40,39.3164,540.6296,0.098993139,12.85,OUT046,0,2,1,0.958561033703,1,8
0,FDB34,86.0198,2006.0554,0.026760329,15.25,OUT017,1,2,1,0.934890991999,1,2
2,FDY47,130.531,1298.31,0.054594957,8.6,OUT045,1,2,1,0.960665600048,1,7
0,DRB01,190.953,2466.789,0.082170947,7.39,OUT013,2,0,1,1.03053726589,0,1
2,FDR51,151.4708,2407.5328,0.173821519,9.035,OUT045,1,2,1,1.16772360561,1,7
0,FDR48,152.3024,1518.024,0.131708682,11.65,OUT049,0,1,1,1.06229344997,1,9
2,FDZ25,171.179,1867.569,0.027594064,15.7,OUT013,2,0,1,1.1230181283,1,1
0,FDJ04,120.3124,2725.7852,0.12470444,18.0,OUT045,1,2,1,1.00109588702,1,7
1,NCG07,190.853,4554.072,0.052247806,12.3,OUT027,2,1,3,0.917823691787,2,5
0,FDB52,257.4672,3835.008,0.030559583,17.75,OUT018,2,1,2,0.926046943874,1,3
2,FDH14,142.0838,2528.7084,0.046903482,17.1,OUT045,1,2,1,0.876502759171,1,7
1,NCY17,43.0086,758.3462,0.163096139,18.2,OUT046,0,2,1,1.28471937602,2,8
2,FDX31,234.4958,1402.1748,0.0128674628,20.35,OUT045,1,2,1,1.0,1,7
0,FDN12,112.3544,1006.6896,0.081103929,15.6,OUT046,0,2,1,1.03720448451,1,8
2,FDG56,59.7536,918.804,0.071743629,13.3,OUT018,2,1,2,0.933419535133,1,3
0,FDP23,218.3166,5660.6316,0.035731825,6.71,OUT018,2,1,2,0.962406476806,1,3
0,FDC47,226.9694,6851.082,0.119131749,15.0,OUT045,1,2,1,0.876502763557,1,7
0,FDW25,86.8224,1448.7808,0.037217847,5.175,OUT027,2,1,3,0.925130825562,1,5
1,NCR42,33.89,99.87,0.038559926,9.105,OUT045,1,2,1,0.960522437127,2,7
0,DRO59,75.4012,986.7156,0.054238448,11.8,OUT049,0,1,1,0.923723838226,0,9
0,FDT60,124.5388,1733.7432,0.075856062,12.0,OUT018,2,1,2,0.878292068267,1,3
0,FDE32,37.8506,265.6542,0.048957533,20.7,OUT018,2,1,2,1.00313953572,1,3
2,FDF21,191.553,6641.355,0.059160135,10.3,OUT017,1,2,1,1.06641250031,1,2
2,FDX04,46.0376,527.3136,0.041536962,19.6,OUT013,2,0,1,0.921522407693,1,1
2,FDC22,193.482,2510.066,0.1423024575,6.89,OUT049,0,1,1,1.0,1,9
0,FDD39,216.385,3678.545,0.070297175,16.7,OUT045,1,2,1,0.92416034836,1,7
2,DRC36,175.0054,1926.1594,0.044984874,13.0,OUT046,0,2,1,0.958501954474,0,8
0,DRE01,241.7512,5331.7264,0.167155198,10.1,OUT046,0,2,1,0.929632605251,0,8
0,FDP37,130.3994,2826.9868,0.142986863,15.6,OUT013,2,0,1,0.874000866243,1,1
0,DRI01,173.7422,2759.0752,0.029381254,7.97,OUT045,1,2,1,1.0,0,7
1,NCE19,54.5956,218.3824,0.162856593,8.97,OUT019,0,2,0,1.53153719659,2,4
1,NCS30,128.9652,1808.3128,0.0896729996667,5.945,OUT017,1,2,1,1.0,2,2
2,FDX31,234.4958,3271.7412,0.014885998,20.35,OUT018,2,1,2,1.15687126758,1,3
2,FDH47,96.4068,2527.3768,0.128816212,13.5,OUT046,0,2,1,1.03739371897,1,8
2,FDY11,65.0142,856.8846,0.029680868,6.71,OUT018,2,1,2,1.00313953976,1,3
0,FDU23,166.0184,330.2368,0.036360676,12.15,OUT010,2,2,0,1.73525303346,1,0
2,FDO19,50.5034,1458.102,0.016582833,17.7,OUT013,2,0,1,1.03653040602,1,1
2,FDP08,193.9478,4456.1994,0.112316501,20.5,OUT013,2,0,1,0.920739997081,1,1
0,FDX19,235.1958,4673.916,0.096653315,19.1,OUT013,2,0,1,0.928858984615,1,1
0,FDJ28,191.2162,1924.162,0.021984639,12.3,OUT017,1,2,1,1.04200062159,1,2
0,FDE29,62.0878,302.939,0.143351652,8.905,OUT049,0,1,1,0.931077935398,1,9
2,FDC14,40.0454,209.727,0.041482394,14.5,OUT017,1,2,1,0.964377096495,1,2
2,FDV44,190.7188,1904.188,0.040069806,8.365,OUT017,1,2,1,1.00472090097,1,2
1,NCF43,141.947,2004.058,0.052239735,8.51,OUT017,1,2,1,1.17780860698,2,2
1,NCY42,144.047,3149.234,0.015149955,6.38,OUT013,2,0,1,0.921522423907,2,1
1,NCZ06,253.8698,3297.7074,0.09370568,19.6,OUT027,2,1,3,0.917823689352,2,5
2,FDB29,115.1176,1488.7288,0.052401766,16.7,OUT035,1,2,1,0.998880840822,1,6
2,FDL28,231.7668,460.7336,0.063121982,10.0,OUT013,2,0,1,1.14069224491,1,1
2,FDF57,168.6448,2897.5616,0.058946687,14.5,OUT045,1,2,1,1.02965611404,1,7
0,FDE44,50.3692,591.2304,0.171245426,14.65,OUT013,2,0,1,1.02697701563,1,1
2,FDU33,45.3402,918.804,0.134057426,7.63,OUT027,2,1,3,0.870492878226,1,5
2,FDA08,163.8526,1808.9786,0.050368454,11.85,OUT017,1,2,1,1.03338453097,1,2
