Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU01,3062.68690269,OUT035
FDT12,3808.32712156,OUT035
NCM18,1049.17168329,OUT018
FDP19,2029.11730274,OUT017
NCR42,682.453165921,OUT049
FDN10,1951.62532813,OUT046
FDG44,911.705949809,OUT017
FDQ10,2849.92793801,OUT046
DRH13,1580.57099064,OUT049
FDT52,3873.75404201,OUT013
FDM56,1693.84438334,OUT045
NCO43,240.431076608,OUT010
NCV29,2873.96042478,OUT035
NCF06,4048.78580805,OUT013
FDO50,1511.20661137,OUT035
FDT59,3837.44948067,OUT013
FDX40,946.965310522,OUT027
FDE50,3062.68690269,OUT017
FDX51,3062.68690269,OUT017
NCD30,1545.78178736,OUT018
FDK15,1567.49977568,OUT013
FDL12,1043.53276595,OUT045
FDK46,4088.65521442,OUT017
DRH49,168.360252092,OUT010
FDQ57,2465.68488691,OUT046
FDY59,1516.20568349,OUT017
FDO09,3846.46193291,OUT018
NCG30,2021.21602276,OUT035
FDM09,2723.41675635,OUT017
NCN17,2862.14985319,OUT027
NCS42,1491.56836012,OUT013
FDD02,278.115051249,OUT019
FDE34,3059.92162267,OUT013
FDU38,3062.68690269,OUT045
FDB33,2525.30070665,OUT046
NCJ29,1445.81337237,OUT017
FDZ27,760.961529884,OUT035
FDI40,1548.28347327,OUT013
FDG22,650.878424482,OUT013
FDT51,1693.84438334,OUT017
FDF20,3068.79413625,OUT018
FDV50,2018.86280356,OUT035
FDT02,682.453165921,OUT049
DRC49,2453.29370937,OUT017
FDF26,2470.68275157,OUT049
FDV52,1960.81955484,OUT035
FDX59,682.453165921,OUT049
FDV25,3783.78688758,OUT035
FDW23,949.53744719,OUT027
FDE53,1584.44599346,OUT018
FDA19,2033.79439196,OUT017
FDH22,2021.21602276,OUT046
NCO41,1536.04655203,OUT013
FDX12,3925.57445943,OUT017
FDF17,3062.68690269,OUT013
FDS11,3775.96735599,OUT045
FDR51,2468.17388851,OUT035
FDT49,241.366291722,OUT010
FDC56,2016.03367482,OUT013
FDR13,2929.15645317,OUT027
FDQ60,2016.03367482,OUT035
FDN38,3991.49500136,OUT049
NCL29,2531.78638454,OUT013
FDO13,4284.8027791,OUT027
FDE26,2447.7713319,OUT018
FDA31,415.954818633,OUT010
FDX14,1185.05320689,OUT035
FDA34,2851.98521375,OUT045
FDF26,2478.70319756,OUT013
FDE38,2682.55133079,OUT045
DRI11,1893.21499672,OUT046
FDQ60,2932.03936903,OUT027
FDL21,950.430374291,OUT027
DRC12,5708.84928384,OUT027
FDC47,3813.19191779,OUT046
FDE57,2045.45543727,OUT045
FDT14,2016.03367482,OUT045
NCZ53,3062.68690269,OUT046
FDE28,3634.29665169,OUT018
FDR19,2447.7713319,OUT035
NCF54,417.198289865,OUT019
FDZ08,1379.37839458,OUT046
NCJ05,2478.70319756,OUT018
FDF59,2026.10558744,OUT046
NCO05,1565.21645834,OUT035
FDW24,732.906050444,OUT018
NCX42,2613.69467117,OUT018
NCA53,760.961529884,OUT035
FDI45,421.452595848,OUT019
FDG46,1858.87585842,OUT046
FDM20,570.114052193,OUT010
FDW11,131.217278273,OUT010
FDX08,2935.32864779,OUT035
NCK17,685.918229689,OUT035
FDK32,2470.68275157,OUT018
NCA42,2548.63961573,OUT035
DRI01,2828.17150235,OUT035
NCL55,4015.25502026,OUT049
DRE25,1546.36170939,OUT018
FDD14,3062.68690269,OUT017
FDB10,3892.10300196,OUT046
DRN11,2461.19859771,OUT035
FDP38,740.280849028,OUT018
NCA30,3062.68690269,OUT017
FDT15,3062.68690269,OUT017
NCP55,953.777305996,OUT018
FDF12,2468.17388851,OUT035
FDM21,3801.04482756,OUT018
FDX56,3430.02218704,OUT035
FDF10,2465.68488691,OUT017
FDT32,3062.68690269,OUT045
FDM51,1571.37477849,OUT018
NCR50,2478.70319756,OUT018
FDI19,3907.44821488,OUT049
FDX21,1580.57099064,OUT017
FDR31,2463.33491527,OUT035
FDY02,4046.12707121,OUT013
NCA29,2821.49232469,OUT045
NCX17,3829.7757598,OUT046
FDM12,3062.68690269,OUT045
FDI53,4249.10274008,OUT027
NCU30,2563.6855231,OUT049
FDC56,2974.34598529,OUT027
FDK27,2018.86280356,OUT018
NCK18,2682.55133079,OUT017
FDB52,571.928176409,OUT019
DRG25,5113.60578467,OUT027
FDZ13,808.734869289,OUT049
FDB57,573.082289244,OUT019
FDR40,1415.38708384,OUT046
NCO14,130.91771891,OUT019
NCN19,3062.68690269,OUT045
FDQ28,368.813886593,OUT019
FDO13,2560.95992024,OUT018
FDK48,1307.39338296,OUT013
FDU07,2472.57457342,OUT018
FDW20,2018.86280356,OUT046
FDV12,238.79033246,OUT010
FDH24,2548.63961573,OUT013
FDV59,3696.46654826,OUT049
FDK57,2016.03367482,OUT045
FDL16,1010.37802698,OUT027
NCQ17,2492.49786058,OUT046
FDJ15,3059.96129984,OUT018
FDX24,1519.96047896,OUT049
FDT47,1535.63062563,OUT046
FDT10,1038.52594466,OUT049
FDZ37,1513.62398365,OUT018
FDW43,5866.20685047,OUT027
DRN36,1533.78989619,OUT017
FDJ14,1345.8111295,OUT045
FDA32,3708.9322828,OUT013
FDJ38,505.404854113,OUT019
FDQ57,2465.68488691,OUT017
NCQ41,518.264885472,OUT019
FDG56,1020.93598384,OUT049
DRC13,2991.70395263,OUT027
FDV55,2453.29370937,OUT035
FDQ49,2523.91572284,OUT045
FDE29,131.217278273,OUT010
FDR03,3428.19124704,OUT013
FDD45,1519.96047896,OUT049
FDN38,571.417891047,OUT010
FDT56,963.645744133,OUT046
FDT48,3138.66247233,OUT045
FDU03,3016.28493832,OUT049
FDC56,269.932998251,OUT010
NCO43,2854.71359798,OUT027
FDQ27,1569.97078261,OUT017
FDR03,3438.68482587,OUT046
DRH23,130.91771891,OUT010
FDG22,685.025302589,OUT045
NCJ42,1580.57099064,OUT013
FDR24,1496.60834893,OUT046
FDW60,2851.98521375,OUT035
FDJ08,3062.68690269,OUT013
DRL59,792.695737661,OUT018
FDG60,572.253634858,OUT010
FDW27,2497.38938016,OUT017
FDX14,1388.41978124,OUT018
FDC20,918.768841631,OUT013
NCS29,3827.44258447,OUT018
FDJ56,1565.21645834,OUT046
FDB20,163.276884606,OUT019
FDL28,5865.37538751,OUT027
FDW01,2470.68275157,OUT018
FDL03,3062.68690269,OUT046
FDX22,3663.09354572,OUT049
FDJ21,2453.29370937,OUT035
FDR31,2465.68488691,OUT045
FDG21,2470.68275157,OUT035
FDS22,951.217101757,OUT027
FDK08,1548.28347327,OUT035
FDE17,2470.68275157,OUT018
NCN30,1533.78989619,OUT017
FDT50,1535.63062563,OUT046
NCX42,2556.96531209,OUT049
FDJ12,3588.52016679,OUT035
NCA18,2932.03936903,OUT027
FDP23,570.114052193,OUT019
FDX12,3890.38425906,OUT013
FDN40,2476.96816568,OUT018
FDV48,1344.09847723,OUT035
NCY54,2851.98521375,OUT013
FDL16,130.91771891,OUT010
FDR45,3696.26464846,OUT018
FDJ52,2548.63961573,OUT046
DRG01,1303.56135616,OUT017
FDP52,3853.806154,OUT013
FDU58,3062.68690269,OUT017
FDL02,1580.57099064,OUT045
FDG28,3902.96308458,OUT013
FDA19,2029.11730274,OUT035
FDW46,1368.04912537,OUT027
NCD43,1580.57099064,OUT049
DRG39,774.415294618,OUT013
NCF55,682.453165921,OUT049
FDJ07,1932.57386317,OUT046
FDE08,2468.17388851,OUT046
FDP56,130.91771891,OUT019
FDT45,905.933363369,OUT045
FDF17,3059.96129984,OUT018
FDX44,1474.66585642,OUT046
FDM28,4780.76529272,OUT027
FDI36,3062.68690269,OUT049
FDS07,1921.09980118,OUT045
FDD36,1932.57386317,OUT045
FDW11,1034.65538951,OUT046
FDN40,2478.70319756,OUT049
NCQ18,1537.88728147,OUT049
NCQ54,2682.55133079,OUT017
NCS42,1511.20661137,OUT045
DRH39,156.739686872,OUT010
FDC09,2865.6849603,OUT027
FDT08,365.44301795,OUT010
FDC08,3798.13279613,OUT035
FDT20,650.878424482,OUT017
FDS35,1117.57395358,OUT035
FDX58,3057.19601981,OUT018
FDW58,1580.57099064,OUT046
DRD27,1548.28347327,OUT046
FDH32,235.920262062,OUT019
FDS26,4046.35118115,OUT035
FDQ31,1464.44685335,OUT046
FDP11,3514.35787968,OUT018
FDD58,1548.28347327,OUT017
FDM33,3711.78009146,OUT045
FDZ16,3062.68690269,OUT049
NCS29,571.417891047,OUT010
NCM18,131.217278273,OUT019
FDP11,3725.89630905,OUT049
NCC42,2053.46213133,OUT017
DRM23,2851.98521375,OUT046
NCN55,5865.37538751,OUT027
FDK46,4050.40495082,OUT013
FDR01,3111.42959413,OUT046
NCA05,2468.17388851,OUT045
NCP43,2881.19110274,OUT017
FDR12,394.085320922,OUT010
FDQ01,4006.41779632,OUT013
FDM13,2036.49678893,OUT046
FDQ19,3921.79405981,OUT017
FDK56,487.166023534,OUT019
NCX06,469.691402561,OUT010
FDO56,2932.03936903,OUT027
FDU45,1832.90103632,OUT045
FDI16,130.91771891,OUT019
FDL32,1893.21499672,OUT046
FDA07,2021.21602276,OUT046
FDA14,2465.68488691,OUT045
FDV46,3020.60833802,OUT027
NCO07,3662.53671566,OUT035
NCP41,1580.57099064,OUT046
FDY60,2053.46213133,OUT018
FDN38,4009.36748843,OUT017
FDO15,1179.54272123,OUT046
FDT60,2018.86280356,OUT013
FDA55,3793.34180232,OUT035
FDE02,227.973708796,OUT010
DRJ39,3770.06694042,OUT049
FDV34,1174.46475202,OUT035
FDS20,5108.11681482,OUT027
FDF02,2865.6849603,OUT027
FDW40,2136.65469173,OUT017
NCB43,3062.68690269,OUT046
FDR58,1491.56836012,OUT017
DRJ59,685.918229689,OUT035
NCD30,1548.28347327,OUT017
FDE14,1536.04655203,OUT017
FDC28,1589.4516188,OUT018
FDU16,1461.32086038,OUT018
NCD19,963.645744133,OUT035
FDU21,682.453165921,OUT046
FDV59,5865.37538751,OUT027
FDU03,3059.92162267,OUT045
FDC33,555.860015402,OUT010
NCR42,682.453165921,OUT035
DRH59,1183.90273951,OUT035
NCM31,2053.46213133,OUT035
FDS50,3783.54926472,OUT035
FDP39,874.804204717,OUT046
FDQ55,1927.63914736,OUT013
FDV36,280.505820523,OUT019
FDI05,1954.91775305,OUT027
FDS45,2884.56759951,OUT027
FDA39,685.025302589,OUT045
FDC37,251.78207167,OUT010
FDJ60,4292.00475532,OUT027
DRQ35,2018.86280356,OUT046
NCJ06,2013.1533595,OUT046
NCY42,2453.29370937,OUT018
DRM37,3062.68690269,OUT049
FDR14,808.734869289,OUT045
FDE51,693.804357473,OUT049
FDT33,2682.55133079,OUT017
FDR08,1832.90103632,OUT013
FDE36,389.61285164,OUT010
FDL22,230.414277994,OUT019
FDR44,2036.49678893,OUT013
FDI56,216.944858928,OUT019
FDE47,274.157098069,OUT010
FDV27,210.087293743,OUT010
FDV10,686.704957156,OUT049
FDC40,1338.58799156,OUT045
NCX41,3661.09177627,OUT013
NCQ38,2865.6849603,OUT027
FDV12,2862.14985319,OUT027
FDE52,1463.12125827,OUT017
FDG20,4451.08395677,OUT027
FDV16,946.965310522,OUT027
FDI32,1898.18356535,OUT017
FDJ32,1046.75737037,OUT049
FDN39,2758.36853214,OUT018
FDY34,2687.80821543,OUT017
FDC14,686.704957156,OUT035
FDA55,3819.27976751,OUT017
FDZ50,462.20683282,OUT010
DRG13,2563.6855231,OUT049
FDP01,2478.70319756,OUT013
NCG54,2851.98521375,OUT017
FDM13,2036.49678893,OUT045
NCO18,4738.40257557,OUT027
NCW41,2499.81866047,OUT013
FDM52,4025.75220096,OUT027
NCF55,682.453165921,OUT035
FDT09,2036.49678893,OUT046
NCM19,1693.84438334,OUT035
FDW12,2465.68488691,OUT018
FDP15,572.471385798,OUT019
FDK36,760.961529884,OUT045
FDZ25,2849.92793801,OUT035
NCW06,3062.68690269,OUT049
FDW60,2891.05844185,OUT046
DRC49,2463.33491527,OUT013
NCT17,3062.68690269,OUT035
NCN06,2560.95992024,OUT018
FDC45,2836.90353726,OUT013
DRJ47,413.416892767,OUT019
NCF06,4052.91015711,OUT045
FDE21,269.923740081,OUT010
DRG27,654.343488251,OUT013
FDW40,2053.46213133,OUT049
NCO53,3062.68690269,OUT046
FDE23,696.537421351,OUT049
FDQ16,1595.02036107,OUT046
FDS26,4046.35118115,OUT045
FDZ13,130.91771891,OUT010
FDS14,2499.81866047,OUT049
FDC10,1966.46743018,OUT045
FDY16,3062.68690269,OUT049
FDJ20,2021.21602276,OUT035
FDV43,686.704957156,OUT035
FDZ32,2865.6849603,OUT027
FDR23,2851.98521375,OUT046
FDN24,904.257781174,OUT035
FDE34,5095.36258452,OUT027
FDU31,3696.86794748,OUT013
FDW33,1584.44599346,OUT018
FDU26,1927.63914736,OUT046
FDE20,4292.00475532,OUT027
NCW05,1580.57099064,OUT035
FDB22,2470.68275157,OUT018
FDO56,1923.15875246,OUT046
FDA19,3008.78802092,OUT027
DRI39,963.645744133,OUT045
FDH52,1014.78904314,OUT018
FDZ50,3062.68690269,OUT035
NCN42,2465.68488691,OUT035
FDB53,2468.17388851,OUT013
DRG11,1599.87238697,OUT017
DRK11,4032.26241266,OUT027
FDQ60,2018.86280356,OUT017
FDT36,650.878424482,OUT017
DRG25,3059.96129984,OUT018
DRJ23,3062.68690269,OUT046
FDG05,2548.63961573,OUT035
NCK06,2018.86280356,OUT018
FDU52,2478.70319756,OUT017
FDW07,1516.46996061,OUT018
NCM17,696.537421351,OUT045
FDA22,2723.41675635,OUT045
NCA41,3059.96129984,OUT018
FDF38,686.704957156,OUT035
FDH52,1056.87395329,OUT046
FDY58,569.720568824,OUT019
FDZ16,3062.68690269,OUT045
NCM18,982.678290783,OUT017
FDA22,2685.08261258,OUT018
NCJ43,2851.98521375,OUT035
FDI34,5866.20685047,OUT027
FDG56,1042.38229857,OUT046
FDS34,1921.09980118,OUT046
DRC01,762.390746878,OUT035
FDQ04,685.918229689,OUT035
FDK04,963.645744133,OUT035
FDT51,1676.58126467,OUT049
FDV26,3062.68690269,OUT017
FDS04,2053.46213133,OUT049
FDW43,3615.01786756,OUT018
FDQ28,367.649702085,OUT010
NCK06,2018.86280356,OUT017
FDS23,2033.79439196,OUT018
FDZ36,489.058789111,OUT019
FDE56,1053.17479651,OUT018
FDW10,4442.2063293,OUT027
NCN14,3062.68690269,OUT045
NCQ18,1537.88728147,OUT045
FDW08,1580.57099064,OUT017
FDU43,3874.06214031,OUT035
FDR33,252.368312897,OUT010
FDM24,365.308745918,OUT010
NCZ05,1580.57099064,OUT046
NCV41,1802.8202596,OUT035
FDV11,2849.2596109,OUT018
NCY05,682.453165921,OUT035
FDV44,3059.96129984,OUT018
FDW32,1423.42437204,OUT049
NCU18,3109.09542321,OUT027
NCC43,4004.57122451,OUT035
FDW19,1693.84438334,OUT013
FDN31,3062.68690269,OUT035
FDI48,765.284406088,OUT045
FDS24,1491.56836012,OUT017
FDF46,1921.09980118,OUT049
DRG23,2470.68275157,OUT017
FDG14,2470.68275157,OUT018
NCY30,2935.32864779,OUT049
FDO28,2018.86280356,OUT018
DRD24,2053.46213133,OUT035
FDI33,1496.60834893,OUT049
FDN32,3062.68690269,OUT046
FDR16,3684.93513784,OUT045
FDF26,2478.70319756,OUT046
NCN29,732.906050444,OUT018
FDE20,2723.41675635,OUT045
FDA46,3062.68690269,OUT046
FDU28,3062.68690269,OUT045
FDQ48,1548.28347327,OUT045
FDV36,2029.11730274,OUT013
FDR14,878.567433031,OUT018
FDP23,3719.19713198,OUT017
FDP56,738.492707557,OUT013
FDK48,157.144804367,OUT010
FDR48,2472.57457342,OUT046
NCY29,963.645744133,OUT049
FDM22,880.458987624,OUT018
DRJ01,2556.96531209,OUT013
FDZ43,3894.10784268,OUT045
FDV03,2478.70319756,OUT035
FDX11,4987.0795256,OUT027
NCA41,5722.87608657,OUT027
FDE38,2687.80821543,OUT017
FDI27,718.608479681,OUT018
FDN32,3062.68690269,OUT013
NCN43,2018.86280356,OUT017
FDB47,5866.20685047,OUT027
FDV03,2492.49786058,OUT017
NCN30,1537.88728147,OUT045
NCV54,272.56983887,OUT010
FDV07,1640.01990646,OUT013
FDP07,3067.89554227,OUT049
FDK48,1165.22959068,OUT018
FDM15,366.166349461,OUT019
FDY19,2932.03936903,OUT027
FDK46,4072.12437903,OUT046
FDY11,1116.99206041,OUT045
FDH09,824.288203101,OUT046
FDO08,4292.00475532,OUT027
FDU14,4022.57278938,OUT013
FDD22,2921.81061744,OUT027
FDM27,2523.91572284,OUT017
FDL02,2874.00399603,OUT027
NCA17,2465.68488691,OUT035
FDE38,388.446511024,OUT019
NCG07,3062.68690269,OUT049
DRC27,3876.03463343,OUT013
FDA27,4022.7778425,OUT035
FDW40,2053.46213133,OUT045
DRI11,1921.09980118,OUT013
FDN50,1535.63062563,OUT046
FDR12,2849.92793801,OUT046
FDT34,2865.6849603,OUT027
FDW11,1042.38229857,OUT035
NCO30,5108.94827778,OUT027
FDZ34,3062.68690269,OUT017
FDU45,1858.87585842,OUT017
NCD42,682.453165921,OUT035
FDX25,3020.07930015,OUT045
NCR29,963.645744133,OUT046
FDX43,391.952709528,OUT019
FDB04,197.17649312,OUT010
FDR49,1020.02804324,OUT027
FDS39,2053.46213133,OUT018
FDW58,1580.57099064,OUT045
FDG22,130.91771891,OUT019
FDG31,1026.76320974,OUT017
NCV53,5865.37538751,OUT027
DRJ37,2468.17388851,OUT035
FDV07,1676.58126467,OUT035
FDW52,2591.60270426,OUT018
FDT15,3062.68690269,OUT045
FDD02,1963.36586185,OUT018
FDM16,1165.7239422,OUT035
NCE55,2851.98521375,OUT046
FDB57,3553.82469769,OUT018
FDQ04,655.9614427,OUT013
FDQ47,130.91771891,OUT019
FDY14,570.263778213,OUT019
DRK37,3062.68690269,OUT017
FDO25,3683.74200672,OUT017
FDL57,4048.70654294,OUT046
NCK29,2018.86280356,OUT018
FDK46,5865.37538751,OUT027
NCB43,488.147653206,OUT010
DRE01,5866.20685047,OUT027
FDC46,3059.96129984,OUT018
FDQ23,1580.57099064,OUT045
FDX38,762.390746878,OUT049
FDG60,3656.47027502,OUT018
FDW55,3931.2955439,OUT017
FDP39,731.117908974,OUT013
FDB20,1388.41978124,OUT018
FDV21,2021.21602276,OUT017
FDZ02,1533.78989619,OUT013
FDP19,2995.95332943,OUT027
FDA38,3885.43612677,OUT035
FDH22,2023.58444395,OUT045
DRM11,4064.99201214,OUT045
FDO12,5730.96758459,OUT027
FDT14,2016.03367482,OUT049
FDW34,570.114052193,OUT010
FDG04,5114.43724763,OUT027
FDW59,1490.59741982,OUT018
FDR33,1599.87238697,OUT018
FDP32,2029.11730274,OUT013
FDL13,5866.20685047,OUT027
FDD22,1893.21499672,OUT013
FDV40,1379.07127578,OUT027
NCD55,686.704957156,OUT046
FDQ20,130.91771891,OUT010
FDD28,963.645744133,OUT045
FDC39,3682.78295541,OUT045
NCR17,1927.63914736,OUT049
DRO35,1923.15875246,OUT018
FDF40,4004.72953975,OUT049
FDR31,2453.29370937,OUT018
NCQ41,3062.68690269,OUT017
FDP38,762.390746878,OUT046
NCU54,5866.20685047,OUT027
FDG22,650.878424482,OUT018
DRK59,3856.20573829,OUT013
FDC37,1580.57099064,OUT046
NCO42,2465.68488691,OUT013
NCT42,2468.17388851,OUT017
FDX27,1528.33583499,OUT035
FDV40,1188.81392462,OUT018
FDT45,1201.73165644,OUT027
FDS47,206.141554276,OUT019
FDR45,3906.34906812,OUT035
FDB03,3872.80772012,OUT045
FDO49,866.1455117,OUT035
FDU60,4292.00475532,OUT027
FDB26,778.867395978,OUT018
FDB46,3683.74200672,OUT017
FDQ37,517.313262199,OUT019
FDN03,4016.14149083,OUT017
NCX30,4014.12850035,OUT045
FDK32,367.21036948,OUT019
DRM47,3062.68690269,OUT013
NCO02,1138.36295682,OUT046
FDP04,1051.94993128,OUT013
NCO43,1567.49977568,OUT049
FDD59,1353.31721688,OUT013
FDQ10,2849.92793801,OUT017
FDW45,2465.68488691,OUT035
NCK30,4014.17708509,OUT049
FDU31,3462.96100093,OUT018
NCQ17,368.971929941,OUT019
FDN01,2851.98521375,OUT017
FDZ19,2851.98521375,OUT049
DRG37,2497.38938016,OUT017
FDE32,682.453165921,OUT045
FDO34,2706.26952624,OUT049
FDM04,130.91771891,OUT019
FDZ25,2825.9447586,OUT049
FDU08,1548.28347327,OUT049
NCW30,4056.64687984,OUT045
NCM18,984.399762666,OUT013
FDS22,686.704957156,OUT035
NCH18,3888.12744195,OUT017
FDC23,2891.05844185,OUT013
FDY46,3062.68690269,OUT013
NCU06,3827.62899481,OUT046
FDX57,1537.88728147,OUT045
FDX36,5866.20685047,OUT027
FDL16,759.629777881,OUT045
FDT16,571.549923183,OUT010
FDN16,1584.44599346,OUT018
FDC03,3062.68690269,OUT046
DRF60,3902.96308458,OUT013
FDS27,5731.79904755,OUT027
FDP33,572.471385798,OUT010
FDJ36,1571.37477849,OUT018
NCR42,650.878424482,OUT013
FDV14,1437.07238518,OUT017
NCP42,3062.68690269,OUT035
FDB50,1954.91775305,OUT027
NCC30,4451.08395677,OUT027
FDA23,1571.37477849,OUT018
FDW16,1495.8490902,OUT017
FDQ52,572.07790243,OUT010
FDB58,2210.66912757,OUT049
NCP29,1115.49744205,OUT049
NCM05,4045.82310536,OUT045
FDO25,3668.58723309,OUT013
NCM54,2029.11730274,OUT046
NCL54,2851.98521375,OUT046
FDL39,447.264086296,OUT010
FDF53,2954.37539001,OUT018
NCQ42,2029.11730274,OUT035
FDF58,1027.89770806,OUT013
FDZ04,1117.57395358,OUT035
FDE26,293.295650053,OUT019
FDS60,2935.32864779,OUT017
FDV58,3062.68690269,OUT017
FDM04,791.256394602,OUT045
FDE08,2465.68488691,OUT035
NCB43,3062.68690269,OUT049
FDU11,271.18320764,OUT010
FDF22,568.938442081,OUT019
FDE24,2053.46213133,OUT013
DRJ49,2036.49678893,OUT046
NCQ53,3873.04555058,OUT035
NCL41,650.878424482,OUT013
FDR22,1693.84438334,OUT013
FDH04,1519.96047896,OUT035
DRH15,687.536184138,OUT045
FDY40,762.390746878,OUT049
NCI17,1537.88728147,OUT035
NCC18,2851.98521375,OUT013
FDY28,5865.37538751,OUT027
FDB45,2865.6849603,OUT027
NCL30,2026.10558744,OUT018
FDM10,3682.72628527,OUT017
FDH22,2995.95332943,OUT027
NCZ53,3062.68690269,OUT017
NCI18,3761.18602004,OUT013
FDH14,3020.60833802,OUT027
FDR36,952.04832874,OUT027
FDW01,2470.68275157,OUT045
FDK02,2941.05383417,OUT027
FDJ02,2465.68488691,OUT018
FDU55,4058.18116308,OUT013
NCV18,2441.20311774,OUT027
FDH14,2042.4069291,OUT018
FDZ37,1492.98129203,OUT045
FDX49,3838.1932845,OUT049
NCD43,1580.57099064,OUT046
FDZ07,984.073816319,OUT013
FDK43,2021.21602276,OUT035
FDR32,3634.68552707,OUT018
FDT39,2470.68275157,OUT013
NCV54,2016.03367482,OUT017
FDF38,655.130215717,OUT018
FDV60,3062.68690269,OUT046
FDH44,4020.09367505,OUT027
FDS21,1043.53276595,OUT046
NCL41,682.453165921,OUT045
FDM46,1529.39030781,OUT017
FDU27,762.390746878,OUT045
NCJ54,3870.79194749,OUT017
DRG51,2586.21275315,OUT018
NCA29,394.288867385,OUT019
FDR47,3062.68690269,OUT045
NCL19,3020.60833802,OUT027
DRG01,1248.63521487,OUT049
FDG10,963.645744133,OUT046
NCV05,2472.57457342,OUT049
NCH18,571.156439815,OUT019
FDV14,1497.7334148,OUT018
DRJ23,3062.68690269,OUT035
DRJ11,3062.68690269,OUT046
FDZ03,3062.68690269,OUT017
FDI27,130.91771891,OUT010
FDJ14,1449.80755478,OUT018
FDU32,2016.03367482,OUT017
FDD47,4298.23160025,OUT027
DRF36,3062.68690269,OUT035
FDM21,4034.47542794,OUT046
FDV10,655.9614427,OUT018
FDH60,3059.96129984,OUT018
FDX47,375.196688475,OUT010
FDT19,418.11375312,OUT019
FDO11,4008.56976617,OUT045
FDH24,4212.74730202,OUT027
FDL02,1584.44599346,OUT018
FDB02,2851.98521375,OUT049
FDA43,3062.68690269,OUT046
FDG52,759.629777881,OUT045
DRC12,3062.68690269,OUT013
FDY37,2053.46213133,OUT018
NCU18,2053.46213133,OUT045
FDU09,963.645744133,OUT035
DRJ25,1021.35979524,OUT027
DRE12,1893.21499672,OUT018
DRL47,2021.21602276,OUT017
DRK01,1535.63062563,OUT046
FDC22,512.92641136,OUT019
FDG44,860.106183457,OUT013
FDW04,2036.49678893,OUT035
FDK09,3811.10382189,OUT049
NCN43,2018.86280356,OUT035
FDG04,3062.68690269,OUT049
FDH32,226.587077566,OUT010
DRI47,2465.68488691,OUT017
DRE15,1122.92594777,OUT013
FDY11,1143.87344249,OUT035
FDO60,696.537421351,OUT049
FDQ20,655.130215717,OUT018
FDO57,4259.89030692,OUT027
FDT14,278.170479054,OUT019
FDA57,685.918229689,OUT049
DRN35,650.878424482,OUT017
FDJ03,762.390746878,OUT046
FDX28,1567.49977568,OUT017
DRE25,1511.20661137,OUT045
FDR09,4038.14968029,OUT046
FDB23,3817.59755069,OUT035
FDO08,2556.96531209,OUT045
FDQ23,1567.49977568,OUT049
FDW04,2036.49678893,OUT013
DRK13,546.487692943,OUT010
NCL17,3020.60833802,OUT027
FDY21,3062.68690269,OUT035
FDJ38,5113.60578467,OUT027
FDA37,283.511633521,OUT019
FDV43,664.962679912,OUT013
FDL36,1517.96574319,OUT046
FDD53,685.918229689,OUT045
FDZ19,423.351361832,OUT010
FDV21,2021.21602276,OUT045
NCL54,2849.2596109,OUT018
DRI47,3991.26455569,OUT027
DRG03,2497.38938016,OUT049
FDG21,2468.17388851,OUT013
FDW03,1584.44599346,OUT018
NCI55,2018.86280356,OUT046
DRC36,421.194061908,OUT019
FDH22,2029.11730274,OUT017
FDV20,2029.11730274,OUT045
NCU41,5709.6807468,OUT027
FDN46,2865.6849603,OUT027
FDK50,2554.34065004,OUT045
NCA05,4025.75220096,OUT027
DRH01,2849.2596109,OUT018
FDT08,2468.17388851,OUT018
FDM08,3604.40794685,OUT018
FDZ07,1034.65538951,OUT035
FDS22,719.862822712,OUT017
FDV35,4136.84880338,OUT027
FDI28,160.773370811,OUT010
FDW58,2887.84399777,OUT027
FDT52,3886.28831109,OUT045
FDY34,2563.6855231,OUT046
FDR10,2548.63961573,OUT046
FDK57,2016.03367482,OUT017
FDR02,2912.63436405,OUT027
FDX49,3840.28138041,OUT046
FDQ20,685.918229689,OUT046
DRK23,4011.92684523,OUT045
NCW06,3062.68690269,OUT046
FDR31,2465.68488691,OUT017
NCE43,2748.88916472,OUT013
DRO59,1947.44885647,OUT027
FDN09,3904.52048594,OUT049
FDR11,2554.34065004,OUT046
FDO57,2554.34065004,OUT013
NCX18,3062.68690269,OUT017
FDB05,3785.63065678,OUT018
FDQ08,1020.7715581,OUT018
NCG43,1531.23103725,OUT035
FDJ56,1572.56512776,OUT013
FDA13,130.91771891,OUT010
FDO56,1923.15875246,OUT017
FDB37,3675.11190015,OUT018
FDZ02,1546.36170939,OUT018
FDQ24,4017.24148207,OUT046
FDM16,1103.43638352,OUT013
FDU35,1548.28347327,OUT049
FDT35,2748.88916472,OUT035
NCX30,3897.4694134,OUT049
FDG04,3062.68690269,OUT017
FDI12,1459.29400134,OUT035
FDE35,1027.40271069,OUT035
NCP14,2865.6849603,OUT027
NCY53,1676.58126467,OUT045
FDP49,912.907320257,OUT017
FDQ04,655.130215717,OUT017
FDM39,2935.32864779,OUT035
FDO58,384.569906428,OUT019
FDC56,1985.54073834,OUT017
NCQ54,2695.54594365,OUT046
FDV10,951.217101757,OUT027
NCK17,685.918229689,OUT046
NCF55,946.965310522,OUT027
FDV33,4058.51785501,OUT013
NCH29,235.355371791,OUT019
